textID,text,selected_text,sentiment,cleaned_selected_text
1961529793,wow the last hour of twittering that I`ve been doing has yet to be sent over to twitter..  guys bare w me...,wow the last hour of twittering that i`ve been doing has yet to be sent over to twitter.. guys bare w me...,negative,wow the last hour of twittering that i`ve been doing has yet to be sent over to twitter.. guys bare w me...
1961532216,thinks revising in the garden from 8 this morning without sunscreen isnt the best idea ive had  oucccccccch,isnt the best idea,negative,isnt the best idea
1961541371, laundry instead of sitting here. that darn laundry keeps mocking me., that darn laundry keeps mocking me.,negative, that darn laundry keeps mocking me.
1961542162,_Im_Chris and i cant get to mine  keep getting an error, error,negative, error
1961542751,ano pa bang aasahan ko sa iyo? you never fail to FAIL me.,you never fail to fail me.,negative,you never fail to fail me.
1961551745, ew.  sorry zach,  sorry,negative,  sorry
1961568056,I kinda like not having a car but there have been situations lately where I have been prevented from participating due to my carlessness.,prevented from participating due to my carlessness.,negative,prevented from participating due to my carlessness.
1961606633,_iddon blerrrrrrrrrrgh. im too hot and all sticky,blerrrrrrrrrrgh. im too hot and all sticky,negative,blerrrrrrrrrrgh. im too hot and all sticky
1961606703,Sunburn ouch,sunburn ouch,negative,sunburn ouch
1961657142," Aww, that`s sad.  I miss seeing you guys on the big screen.", sad.,negative, sad.
1961657380,"Hour fifteen drive. Just left, bored and ate half my food already",bored,negative,bored
1961692145," yeah i got ur text! well ive only been on summer break for a week, and so far its been boring... all i do is watch tennis matches", boring...,negative, boring...
1961701783,Momma martini went food shopping without me!!!!,momma martini went food shopping without me!!!!,negative,momma martini went food shopping without me!!!!
1961742642,Geez I`m hating bein at work till 10 on a day like this I feel like its a wasted lovley day,hating,negative,hating
1961744502,"waiting for aaron to get into town, and then leave him for work. booo",booo,negative,booo
1961744515,"does not feel like babysitting. i want to go to the gym. weird, i know. i miss zack","weird, i know. i miss zack",negative,"weird, i know. i miss zack"
1961747041,"Bleargh. I can never clean as much of my house as I want to before work, no matter how early I wake up. Today: sink, laundry.",bleargh. i can never clean,negative,bleargh. i can never clean
1961765538," I had to look at it 3 times before it sunk in, totally shocked by it  tbh.", totally shocked,negative, totally shocked
1961769046,"So i have done absolutely NOTHING all day today...how pitiful is that...smdh...guess I cant go out 2nite, I gotta work  booo ",pitiful,negative,pitiful
1961772821, inooo arent they just  i wanna just go down there now an meet kyle again.. im too obsessed its not fair!,. im too obsessed its not fair!,negative,. im too obsessed its not fair!
1961822707,Oh My God ..  sad day .., sad,negative, sad
1961826889,The comp deleted half my apps,deleted,negative,deleted
1961831628,i just saw a bird slowly die right next to me,die,negative,die
1961886638, Outlook not so good, not so good,negative, not so good
1961887160,studying for this **** econ test,****,negative,****
1961900736," i was sent home yest from work, when in again today but feel like hell and burning up with a high temp, got it off hubby", feel like hell,negative, feel like hell
1961910246,http://twitpic.com/66xjl - An hour in the sun turned me into a blancmange. Sucks to be pale,sucks,negative,sucks
1961911374,I`ve been reading up on Sims 3 genetics on the Sims 2 forums. Apparently hair dye is passed on to offspring. I`m very disappointed,i`m very disappointed,negative,i`m very disappointed
1961913137,feels ..my cousin is a monkey  http://plurk.com/p/x23pa,feels ..my cousin is a monkey,negative,feels ..my cousin is a monkey
1961913161, i rarely sleep.. cant help it   hehe,i rarely sleep.. cant help it hehe,negative,i rarely sleep.. cant help it hehe
1961913867,The poor Pirate had out his last wisdom tooth and is looking really peaky.,poor,negative,poor
1961915001, me because I might not have enough money for college!!!, i might not have enough money for college!!!,negative, i might not have enough money for college!!!
1961915478,"So hot today =_=  don`t like it and i hate my new timetable, having such a bad week"," hate my new timetable, having such a bad week",negative," hate my new timetable, having such a bad week"
1961916904,Now I have a sunburn,sunburn,negative,sunburn
1961929904,"got up at 8 today, and also misses his friend ",misses,negative,misses
1961930949,I hate going online and looking at the balance in the bank.  its always a lot lower than I need it to be.,hate,negative,hate
1961964729,This morning I rode behind a guy with a bird cage containing a plastic Tyrannosaurus rex attached to his bicycle. I couldn`t get a photo.,i couldn`t get a photo.,negative,i couldn`t get a photo.
1961966569,Sad that david is leaving tomoro. for a week.,sad,negative,sad
1961970941,not at all happy...dont know what the reason is,not at all happy..,negative,not at all happy..
1962018757, Yes I think so unless it changed.  I sent u a happy mothers day text but u never responded back,t u never responded back,negative,t u never responded back
1962108279," haha yea, i just feel like its being taken the wrong direction, used to be a cool place, now its a mess", mess,negative, mess
1962142867, it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc, fun of me,negative, fun of me
1962147403,_beag     I hate cat pee.,  i ha,negative,  i ha
1962163841,I hate my life,i hate my life,negative,i hate my life
1962190247," I tried sooooo hard to work from home today, but failed  Not my fault though.", failed,negative, failed
1962196747,No kickboxing classes today  pretty bummed. Still going to work out hard. http://myloc.me/1ZT0, bummed.,negative, bummed.
1962209368,Wishing I could have seen my nephew graduate from kindergarten!,wishing,negative,wishing
1962221157, Weird! Maybe all the updates just aren`t being sent to my phone  Haha,weird!,negative,weird!
1962224764,wat a stressful week i jus hope everything falls into place 4me,stressful,negative,stressful
1962235452,makin tea an its stressin me out,stressin me out,negative,stressin me out
1962235672,Jus got back from a run up sunset blvd! My cuzin tried to kill me my legs are still movin and I`m sittin down!!,kill me,negative,kill me
1962239983,"Yea, someone is getting the best of me.","yea, someone is getting the best of me.",negative,"yea, someone is getting the best of me."
1962257708,I`m siiiiiickkk  I dun feel good!!,i`m siiiiiickkk i dun feel good!!,negative,i`m siiiiiickkk i dun feel good!!
1962261651,UGH BUT I N33D T0G0 BAD..,bad..,negative,bad..
1962263163,http://twitpic.com/670ar - this is post guitar hero **** kicking,**** kicking,negative,**** kicking
1962264862,"Gosh I miss singer`s theater.  I miss learning music, doing acting exercises, n I ESPECIALLY miss being onstage.",miss,negative,miss
1962296328,Feeling bad for  profile pic,feeling bad,negative,feeling bad
1962297790,"hate working when its sunny,boohoo",hate,negative,hate
1962307122,Writing an essay in college writing  so boring, boring,negative, boring
1962319730,"_fan76 ROFL!  THAT`S my problem, only two hands"," problem,",negative," problem,"
1962324689, I`m not sure about this tweet business  Why are the simple things so difficult?,o difficult?,negative,o difficult?
1962364000,Anyone have a Super Nintendo Controller they want to sell me? Mine broke.,broke.,negative,broke.
1962371882,Just got notified my podcast was accepted into iTunes. http://budurl.com/SBit Of course I then realized it was miss formated  Fixed now.,miss,negative,miss
1962371928,Working during graduation. What a shame.,shame.,negative,shame.
1962372494,just spent an hour trying to get the newborn bird in my front garden to fly. poor baby  no success!,poor baby no success!,negative,poor baby no success!
1962387165, http://twitpic.com/5ut6j - Poor Thing, poor thing,negative, poor thing
1962388400,Almost ready for new Beta.... until we found a showstopping bug   Please standby.,showstopping bug,negative,showstopping bug
1962388933," Yeah, I thought that was very little warning for you guys.   I don`t miss 12-9 shifts 6 days/wk with no break, that`s for sure","yeah, i thought that was very little warning",negative,"yeah, i thought that was very little warning"
1962391823, yeah do you feel anything at all? I remembered I was looking at loopt on his phone and that **** was coughin all over that, **** was coughin all over that,negative, **** was coughin all over that
1962392850,Danny cut his beautiful curls,danny cut his beautiful curls,negative,danny cut his beautiful curls
1962393224,Just saw half the RRO staff walk by...sadly I didn`t see  or ,sadly,negative,sadly
1962406888,Going to tmobile  i need a new phone this G1 is so not working for me anymore, not working for me anymore,negative, not working for me anymore
1962410731," Please send me those youtube links, Erin watched most of them but I was cooking and didn`t get to see the cowboys", didn`t get to see the cowboys,negative, didn`t get to see the cowboys
1962413697,Sad! Casue everyone is going their seperate ways! Never going to see my friends again!,sad!,negative,sad!
1962414496,Really sick,really sick,negative,really sick
1962415075,Potluck for danielle taking veggie tray. I will miss her,i will miss,negative,i will miss
1962427201," Sorry to hear about your dude probs, what is it that`s too much?",sorry,negative,sorry
1962428661,"I woke up an came to the realization that I can put it off as much as I want, but I need 2 drop some friends. Dammit!",dammit!,negative,dammit!
1962432165,Now I`m depressed again..ugh!!! HELP!!!,depressed,negative,depressed
